source_id,vlm_landuse,vlm_label,vlm_confidence,vlm_reason,gold_label
korba_21.9774_82.3562,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses agricultural fields with visible straight field boundaries (bunds) and varying crop patterns, distinguishing it from industrial or other land uses.",
korba_21.9781_82.3598,cropland,AGRI_BURN,0.9,"Laal chaukor ke andar agricultural fields (khet) aur kuch chhote ped dikh rahe hain, koi industrial ya bhatta ki structure nahi hai.",
korba_21.9788_83.2519,cropland,AGRI_BURN,0.85,"The red box is centered on a rural agricultural area showing typical small segmented crop fields with field boundary lines, distinct from the industrial zone on the left.",
korba_21.9829_83.1476,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains agricultural plots and vegetation patches, characteristic of rural farmland rather than industrial or mining infrastructure.",
korba_21.9833_82.8611,cropland,AGRI_BURN,0.85,"The area inside the red square shows agricultural fields with standard crop patterns, bounded by field ridges, and lacks any industrial features such as a kiln, chimney, or factory shed.",
korba_21.9853_82.2860,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with typical rectangular patterns, crop cultivation marks, and field boundaries, characteristic of cropland.",
korba_21.9891_82.5791,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar bade industrial shed aur dark structure saaf dikh rahe hain, jo ki factory ya manufacturing unit ko darshate hain.",
korba_21.9901_82.4115,cropland,AGRI_BURN,0.85,"The area inside the red square consists of agricultural fields with typical plot boundaries and vegetation, lacking any industrial or brick kiln features.",
korba_21.9929_82.2783,cropland,AGRI_BURN,0.9,The red box is centered on standard agricultural fields with visible field boundaries and parcel divisions typical of rural farming areas.,
korba_21.9931_83.2392,cropland,AGRI_BURN,0.9,"Laal chaukor ke andar spast roop se khet (cropland) dikh rahe hain, jinme haryali aur aayatakar khet ki medh bani hui hain. Koi industrial structure ya bhatta is area ke andar nahi dikh raha hai.",
korba_21.9935_82.6772,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses agricultural fields with visible plot boundaries, along with some scattered rural vegetation and small structures typical of a rural settlement/cropland matrix.",
korba_21.9947_82.2743,cropland,AGRI_BURN,0.9,"The red bounding box primarily encloses agricultural fields with visible field boundaries and vegetation patches, without any industrial structures, brick kilns, or mining activity directly inside it.",
korba_21.9958_83.3632,industrial,INDUSTRIAL,0.85,"Laal chaukor ke andar ek saaf paved yard aur industrial/storage structure dikhai de rahi hai, jo ki industrial landuse ko darshata hai.",
korba_21.9980_82.4194,cropland,AGRI_BURN,0.85,"The red box is centered over agricultural fields (cropland) characterized by typical rectangular field patterns, ridge lines, and cultivation marks.",
korba_21.9981_82.2947,urban,UNSURE,0.85,"The red box is centered on a cluster of village residential buildings with rooftops and associated local roads, typical of a small rural settlement.",
korba_21.9986_83.2025,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par rectangular khet aur paudhe dikh rahe hain, aur yahan kisi bhi tarah ka industrial setup, eent ka bhatta ya chimney nahi maujood hai.",
korba_22.0012_83.2349,cropland,AGRI_BURN,0.95,"The red square contains agricultural fields with characteristic geometric plots and field boundaries, consistent with cropland.",
korba_22.0039_83.2120,cropland,AGRI_BURN,0.9,"Laal chaukor ke andar agricultural fields (khet) aur unki boundaries saaf dikh rahi hain, koi industrial ya bhatte ki structure ya machinery nahi hai.",
korba_22.0044_82.2738,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar agricultural fields (khet) aur chote raste dikh rahe hain, koi industrial structure ya bhatta maujood nahi hai.",
korba_22.0044_82.2951,cropland,AGRI_BURN,0.95,"The area inside the red box shows agricultural field patterns with defined boundaries and crop cultivation lines, typical of cropland land use.",
korba_22.0091_82.2582,cropland,AGRI_BURN,0.85,"The red bounding box is centered over agricultural fields (cropland) characterized by small partitioned plots and vegetation patches, without any industrial structures, brick kilns, or urban features inside the boundary.",
korba_22.0098_82.9656,cropland,AGRI_BURN,0.95,The red bounding box clearly shows demarcated agricultural field patterns with straight boundaries and crop ridges typical of cropland.,
korba_22.0144_83.3762,forest,FOREST_FIRE,0.98,"Laal chaukor ke andar poori tarah se ghane ped dikh rahe hain, jo ki forest landuse ko darshate hain.",
korba_22.0162_83.2198,cropland,AGRI_BURN,0.85,"The area inside the red square mainly shows agricultural plots, field boundaries, and scattered vegetation consistent with cropland rather than industrial or mining activities.",
korba_22.0177_82.4010,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar spashṭ roop se khet (cropland) ki aayatakar mehd aur hari fasal dikh rahi hai, koi industrial structure ya bhatta nahi hai.",
korba_22.0180_82.6535,cropland,AGRI_BURN,0.85,"The red box encompasses agricultural fields and some rural vegetation without any visible industrial infrastructure, brick kilns, or mining activity.",
korba_22.0183_83.3679,forest,FOREST_FIRE,0.95,"Laal chaukor ke andar ghane ped aur hariyali dikh rahi hai, koi industrial structure ya bhatta maujood nahi hai.",
korba_22.0203_83.3217,forest,FOREST_FIRE,0.9,The area inside the red bounding box consists predominantly of dense trees and natural vegetation typical of a forest ecosystem.,
korba_22.0211_82.9698,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains agricultural plots and field patterns, without any visible industrial structures like a brick kiln or factory shed inside the marked area.",
korba_22.0243_82.3959,cropland,AGRI_BURN,0.95,"The red box is centered over densely cultivated green agricultural fields, showing clear plot divisions and crop patterns.",
korba_22.0271_83.2908,forest,FOREST_FIRE,0.95,The area inside the red square shows a dense cover of trees typical of a forest.,
korba_22.0301_83.3910,forest,FOREST_FIRE,0.95,"Laal chaukor ke andar ghane ped aur hariyaali dikh rahi hai, jo ki forest landuse ko darshati hai.",
korba_22.0331_82.5787,cropland,AGRI_BURN,0.9,"The red square primarily encloses agricultural fields, characterized by rectangular field patterns and grid-like plot boundaries typical of cropland, with no visible industrial structures, chimneys, or brick kilns inside the target area.",
korba_22.0341_83.1234,mine,INDUSTRIAL,0.85,"The area inside the red bounding box clearly shows stripped land, exposed rock layers, and excavation scars characteristic of open-pit mining or quarrying activity in a hilly terrain.",
korba_22.0345_82.9704,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains agricultural plots and field boundaries, along with a sparse scattering of rural trees and minor vegetation, lacking any distinct industrial or urban features.",
korba_22.0362_82.9685,cropland,AGRI_BURN,0.85,"The red square primarily encloses agricultural plots, field boundaries, and scattered vegetation rather than any distinct industrial structures, brick kilns, or paved yards.",
korba_22.0386_82.4136,cropland,AGRI_BURN,0.85,"The area inside the red square primarily shows agricultural field patterns, boundaries, and crops without any industrial structures like kilns, chimneys, or paved yards.",
korba_22.0401_82.4169,cropland,AGRI_BURN,0.85,"The area inside the red box clearly shows agricultural field patterns, divided into small plots and crop grids, surrounded by similar cropland.",
korba_22.0430_82.9759,cropland,AGRI_BURN,0.85,"The area inside the red square primarily shows agricultural field patterns, boundaries, and crops without any industrial infrastructure like brick kilns, chimneys, or large sheds.",
korba_22.0459_82.2460,cropland,AGRI_BURN,0.85,"The red box covers agricultural fields and sparse vegetation with distinct farm plot boundaries, showing no signs of industrial structures like brick kilns, factories, or paved yards.",
korba_22.0479_82.2160,cropland,AGRI_BURN,0.95,"The red bounding box primarily contains agricultural plots and field boundaries, consistent with surrounding cropland features.",
korba_22.0488_82.2283,cropland,AGRI_BURN,0.95,"The red square outlines an agricultural field showing typical rectangular plot boundaries, crop patterns, and green vegetation without any industrial or other features.",
korba_22.0490_83.0898,barren,UNSURE,0.85,"The red box is located on natural rocky terrain and sparse vegetation, showing no signs of industrial structures, mining pits, cropland divisions, or forests.",
korba_22.0547_82.2344,cropland,AGRI_BURN,0.9,The red box is centered on regular agricultural fields and field boundaries typical of cropland.,
korba_22.0616_82.2125,barren,UNSURE,0.85,"The red square outlines an area of bare, exposed earth with some sparse vegetation and tracks, lacking structures like brick kilns, active mining, or regular agricultural patterns.",
korba_22.0697_82.2307,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par rectangular khet aur medh dikh rahe hain, jo ki agricultural land yaani cropland ki visheshta hai.",
korba_22.0703_82.8233,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar cultivated fields (khet) aur unke beech ki medh (boundaries) dikh rahi hain. Koi industrial structure, bhatta ya chimney maujood nahi hai.",
korba_22.0709_83.3401,forest,FOREST_FIRE,0.9,"The red square is primarily covered by dense trees and vegetation characteristic of a forest area, with no industrial structures or cleared land visible inside the boundary.",
korba_22.0740_82.5915,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly khet (cropland) aur kuch ped dikh rahe hain, koi industrial ya bhatta structure nahi hai.",
korba_22.0754_83.3390,forest,FOREST_FIRE,0.95,"Laal chaukor ke andar ghane ped aur hariyali dikh rahi hai, isliye ye forest hai.",
korba_22.0781_82.5897,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par alag-alag khet (cropland) aur kheti ki medh-lakeerein dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
korba_22.0846_82.7592,cropland,AGRI_BURN,0.95,"The red box is entirely situated within a heavily parcelled agricultural landscape, showing typical small rectangular crop fields and field boundaries, with no industrial features, brick kilns, or urban structures inside the box.",
korba_22.0928_82.6703,cropland,AGRI_BURN,0.95,"The area inside the red square shows regular agricultural fields with visible field boundaries (medh) and cultivated vegetation, characteristic of cropland.",
korba_22.0933_82.6681,cropland,AGRI_BURN,0.9,"The red box focuses on agricultural fields with visible crop patterns, boundaries, and vegetation, distinct from industrial features.",
korba_22.0945_82.6631,cropland,AGRI_BURN,0.95,"The red box clearly frames agricultural fields (cropland) characterized by small grid-like field plots, bunds, and green vegetation, with no industrial or other structures inside the boxed area.",
korba_22.0977_83.1084,mine,INDUSTRIAL,0.95,"Laal chaukor ke andar khuli khadaan aur mining activity se bana hua pani kareservoir (pit lake) dikh raha hai, jo mine category mein aata hai.",
korba_22.0988_82.6189,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly aayatakar (rectangular) khet aur seedhi medh ki lakeerein dikh rahi hain, koi industrial structure ya bhatta nahi hai.",
korba_22.1009_82.6604,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields yaani cropland dikh raha hai jiske paas seedhi medh aur khet ki lakeerein hain, koi industrial ya bhatta activity nahi hai.",
korba_22.1096_82.2843,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains agricultural plots and field boundaries (cropland) along with some natural vegetation, directly adjacent to a large ash dyke/industrial tailings structure.",
korba_22.1096_82.6854,cropland,AGRI_BURN,0.85,"The area inside the red square shows agricultural field patterns, crop rows, and dividing ridges consistent with cropland, without any industrial structures, brick kilns, or forests present.",
korba_22.1125_82.2906,urban,UNSURE,0.85,"The red box encompasses a cluster of residential buildings and small structures forming a rural settlement or village area, surrounded by agricultural fields.",
korba_22.1157_82.3035,cropland,AGRI_BURN,0.9,"Laal chaukor ke andar agricultural fields yaani ki khet saaf dikh rahe hain, jinme anaj ke liye banaye gaye aayatakar plots aur boundary lines hain. Yahan koi industrial structure, bhatta ya factory nahi hai.",
korba_22.1180_82.6921,cropland,AGRI_BURN,0.9,"The red bounding box primarily encloses agricultural field patterns with regular grid-like boundaries and vegetation, with no industrial structures visible inside.",
korba_22.1197_82.6917,cropland,AGRI_BURN,0.85,"The area inside the red box shows regular agricultural field patterns with grid-like partitions, typical of cropland, with no industrial features like kilns or sheds present.",
korba_22.1231_82.2737,cropland,AGRI_BURN,0.95,"The area inside the red square consists of clearly defined agricultural fields with straight field boundaries and varying crop growth patterns, characteristic of cropland.",
korba_22.1246_82.8578,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar sirf khet aur medh dikh rahe hain, koi industrial ya bhatta structure nahi hai.",
korba_22.1277_82.6931,cropland,AGRI_BURN,0.95,"The red bounding box is centered over patterned agricultural fields (cropland) divided by regular field boundaries, with green vegetation visible throughout.",
korba_22.1545_82.4715,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sp স্পষ্ট roop se khet aur medh dikhayi de rahe hain, koi industrial ya brick kiln nahi hai.",
korba_22.2224_82.5105,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses regular agricultural fields with boundary lines and vegetation typical of cropland, with no industrial structures, kilns, or factories present inside the designated area.",
korba_22.2343_82.2204,cropland,AGRI_BURN,0.95,"The red square outlines an agricultural field with clear rectangular plot boundaries and vegetation, consistent with cropland.",
korba_22.2438_82.8183,forest,FOREST_FIRE,0.95,"Laal chaukor ke andar ghane ped aur hariyaali dikh rahi hai, jo forest landuse ko darshati hai.",
korba_22.2444_82.7384,cropland,AGRI_BURN,0.9,"The red bounding box contains agricultural fields with regular crop patterns and distinct boundaries, typical of cropland landuse.",
korba_22.2449_82.7098,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural fields with clear rectangular plots, field boundaries, and vegetation, consistent with cropland land use.",
korba_22.2473_82.7199,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet (cropland) aur kuch chote rural ghar/ped dikh rahe hain, koi industrial ya bhatte ki structure nahi hai.",
korba_22.2486_82.7220,cropland,AGRI_BURN,0.9,"The red box encompasses agricultural plots and field boundaries, typical of cropland, despite being adjacent to an industrial area.",
korba_22.2503_82.7058,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf aayatakar khet aur kheti ki medh dikhayi de rahi hai, koi industrial structure ya eent ka bhatta nahi hai.",
korba_22.2527_82.7372,cropland,AGRI_BURN,0.7,"The red box is centered over vegetation and agricultural field patterns split by a road, showing no distinct industrial structures, brick kilns, or heavy machinery inside the bounded area.",
korba_22.2529_82.7161,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar gine-chune khet, medh aur kuch ped-paudhe dikh rahe hain, koi industrial ya bhatta structure nazar nahi aata.",
korba_22.2537_82.7181,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par chhote aayatakar khet, medh ki lakeerein aur fasal ka pattern dikh raha hai, bina kisi industrial ya bhatta ki suvidha ke.",
korba_22.2817_82.5310,forest,FOREST_FIRE,0.95,"The red bounding box is centered over a dense canopy of trees characteristic of a forest area, with no industrial buildings, structures, or bare soil typical of other categories present within the square.",
korba_22.2826_83.2819,forest,FOREST_FIRE,0.95,"Laal chaukor ke andar ghane ped aur hariyali dikh rahi hai, isliye ye forest landuse hai.",
korba_22.2836_83.2834,mine,INDUSTRIAL,0.85,"The red bounding box primarily covers the boundary edge and terrace work of an active open-cast mining area, showing typical excavated soil contours and terraced pit edges adjacent to water bodies.",
korba_22.2860_83.2749,forest,FOREST_FIRE,0.95,"Laal chaukor ke andar ghane ped aur jungle ki canopy saaf dikh rahi hai, koi industrial activity ya bhatta nahi hai.",
korba_22.2895_83.3452,mine,INDUSTRIAL,0.95,The red bounding box clearly frames an active open-pit mining area with terraced earthworks and excavated terrain characteristic of a mine.,
korba_22.2963_82.7057,industrial,INDUSTRIAL,0.85,"Laal chaukor ke andar ek industrial facility ya brick kiln se jude hue structures, shed aur paved ya cleared ground dikh rahe hain, jo ki aaspas ke cropland se alag hain.",
korba_22.2974_82.7061,industrial,INDUSTRIAL,0.85,"The red bounding box contains industrial structures with sheds and a small paved or cleared yard adjacent to the river, matching industrial characteristics despite the surrounding agricultural fields.",
korba_22.2980_83.2890,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses agricultural fields with typical plot divisions, crop rows, and scattered trees, without visible industrial features, mines, or structures inside the marked area.",
korba_22.3020_82.7340,cropland,AGRI_BURN,0.85,"The area inside the red box shows regular agricultural fields with visible field boundaries and vegetation typical of farming land use, without industrial sheds, chimneys, or mining activity.",
korba_22.3058_82.7691,cropland,AGRI_BURN,0.85,"The red box encompasses scattered rural houses, trees, and small agricultural plots connected by a road, consistent with a rural settlement/cropland mix rather than an industrial facility or brick kiln.",
korba_22.3077_82.5389,cropland,AGRI_BURN,0.9,"The area inside the red bounding box displays characteristic rectangular agricultural fields with visible field boundaries, indicating agricultural or cropland use rather than industrial structures or mining.",
korba_22.3092_82.7532,cropland,AGRI_BURN,0.85,"The red square indicates an area with regular agricultural patterns, possibly a plantation or cultivated field, with visible rows of vegetation and no industrial structures such as brick kilns or sheds.",
korba_22.3093_82.7065,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses rural agricultural plots with distinct field boundaries and vegetation, showing no structural industrial features or brick kilns within its immediate area.",
korba_22.3103_82.7660,forest,FOREST_FIRE,0.95,"The red box is located in the middle of a dense tree canopy, indicating forest land use.",
korba_22.3106_82.7673,forest,FOREST_FIRE,0.95,"The area inside the red square is densely covered with trees, which clearly indicates forest landuse.",
korba_22.3172_82.7585,cropland,AGRI_BURN,0.9,The area inside the red square consists of agricultural fields with typical plot boundaries and vegetation.,
korba_22.3236_82.7597,forest,FOREST_FIRE,0.9,"The area inside the red square is densely covered with trees and vegetation characteristic of a forest, with no industrial features visible inside the specific bounding box.",
korba_22.3242_82.7613,forest,FOREST_FIRE,0.85,"The red box is centered over an area filled with dense tree canopy and vegetation, characteristic of forest land use, with no industrial structures or cleared land visible inside the box.",
korba_22.3255_82.7803,cropland,AGRI_BURN,0.85,"The red bounding box is centered over agricultural fields (cropland) characterized by small cultivated plots and green vegetation patches, with no industrial structures or brick kilns inside the box.",
korba_22.3280_82.7835,cropland,AGRI_BURN,0.85,"The red bounding box encloses agricultural fields with visible crop rows and field boundaries, distinct from the surrounding forest and rural landscape.",
korba_22.3353_82.5633,mine,INDUSTRIAL,0.95,"The red bounding box clearly captures open-pit mining operations, exposed soil, and extraction terraces characteristic of an open cast mine.",
korba_22.3390_82.4253,cropland,AGRI_BURN,0.85,"The red bounding box primarily shows agricultural fields with crop rows and field boundaries, consistent with surrounding rural farm land despite the nearby industrial plant.",
korba_22.3403_82.4821,forest,FOREST_FIRE,0.95,"The bounding box clearly frames dense tree canopy and vegetation, characteristic of a forest.",
korba_22.3427_82.7497,cropland,AGRI_BURN,0.85,"The area inside the red square shows agricultural fields with visible crop patterns and field boundaries, despite being surrounded by forested areas.",
korba_22.3448_82.7468,forest,FOREST_FIRE,0.95,"The red bounding box is entirely covered by dense tree canopy, characteristic of a forest.",
korba_22.3449_82.6143,forest,FOREST_FIRE,0.95,The red bounding box is clearly situated within a dense forest area characterized by a thick canopy of trees.,
korba_22.3459_82.7339,cropland,AGRI_BURN,0.85,"The red bounding box contains agricultural fields, vegetation, and small rural pathways with no industrial structures such as a brick kiln or factory visible.",
korba_22.3484_82.5585,forest,FOREST_FIRE,0.95,"Laal chaukor ke andar ghane ped saaf dikh rahe hain, jo forest landuse darshate hain.",
korba_22.3494_82.7489,forest,FOREST_FIRE,0.95,"The red bounding box is located within a dense tree canopy area, characteristic of forest landuse.",
korba_22.3500_82.7499,forest,FOREST_FIRE,0.85,"Laal chaukor ke andar ghaney ped aur hariyaali dikh rahi hai, jo ki forest landuse ko darshati hai.",
korba_22.3512_82.6115,forest,FOREST_FIRE,0.85,"The area inside the red square is predominantly covered by dense green trees and vegetation, indicating a forest landuse despite some adjacent clearings and mining activities nearby.",
korba_22.3526_82.6615,forest,FOREST_FIRE,0.9,The red bounding box primarily contains dense tree cover representing a forest area adjacent to the village and river.,
korba_22.3530_82.6660,forest,FOREST_FIRE,0.95,"The area inside the red square is covered with dense green tree canopy, characteristic of a forest.",
korba_22.3578_82.7188,urban,UNSURE,0.85,"The red bounding box primarily contains residential buildings, urban infrastructure, and dense housing mixed with some trees, which is characteristic of an urban residential area rather than industrial facilities.",
korba_22.3633_82.2772,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses rural agricultural plots with typical field boundaries, interspersed with some trees, rather than any industrial facilities or brick kilns.",
korba_22.3651_82.2779,forest,FOREST_FIRE,0.95,"The red box is entirely covered by dense tree canopy characteristic of forest land use, with no industrial features, brick kilns, or other man-made structures visible within the boundary.",
korba_22.3702_82.3070,forest,FOREST_FIRE,0.95,The red bounding box is located entirely within a dense canopy of trees characteristic of a forest.,
korba_22.3705_83.2010,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar cultivated plots (khet) aur kuch chhote ped dikh rahe hain, koi industrial ya mining activity nahi hai.",
korba_22.3820_82.7118,forest,FOREST_FIRE,0.85,"The area inside the red bounding box predominantly shows dense green tree canopy and natural vegetation characteristic of a forest, without visible industrial structures, brick kilns, or urban clearings.",
korba_22.3823_82.6982,industrial,INDUSTRIAL,0.85,"The red bounding box encloses built structures with rectangular sheds and associated bare ground, characteristic of an industrial facility or brick kiln layout despite being surrounded by vegetation and water.",
korba_22.3855_82.7476,forest,FOREST_FIRE,0.95,"The red bounding box is densely covered by trees, characteristic of a forest.",
korba_22.3870_82.6655,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar cultivated fields aur agricultural plots dikh rahe hain, jinme green aur brown vegetation patches aur boundary lines hain. Koi industrial structure, bhatta ya factory nahi dikh rahi.",
korba_22.3894_82.5917,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par chote aayatakar aur vargakar khet (agricultural plots) dikh rahe hain, jinke beech mein medh ki lakeerein hain. Yahan koi industrial bhatta, chimney ya factory nahi hai.",
korba_22.3905_82.6608,cropland,AGRI_BURN,0.85,"The red box encloses agricultural fields with typical plot boundaries and green vegetation, without any industrial features like brick kilns, chimneys, or factories.",
korba_22.3906_82.5951,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly khet (agricultural plots) aur unki medh (boundaries) dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
korba_22.4406_82.6435,urban,UNSURE,0.95,The red bounding box clearly frames a cluster of residential buildings and houses characteristic of a village settlement.,
korba_22.4440_82.6429,urban,UNSURE,0.85,"The red bounding box encloses a cluster of residential houses and small rural buildings, making it part of an urban settlement area rather than industrial or cropland.",
korba_22.4474_82.6542,industrial,INDUSTRIAL,0.85,"The red bounding box encloses a fenced-in industrial facility or compound with rectangular buildings, sheds, and structured yard areas, distinct from the surrounding forest and cropland.",
korba_22.4519_82.5633,forest,FOREST_FIRE,0.95,The red bounding box clearly encloses dense tree canopies typical of a forest environment.,
korba_22.4570_82.6467,cropland,AGRI_BURN,0.9,The red box is centered on a rural area consisting of small agricultural fields and patches of vegetation with no industrial structures or brick kilns visible within its borders.,
korba_22.4600_82.5669,forest,FOREST_FIRE,0.95,"The area inside the red bounding box predominantly shows dense tree cover typical of a forest, along with a small water body, distinct from nearby agricultural fields or industrial structures.",
korba_22.4718_82.6124,cropland,AGRI_BURN,0.95,"The red square outlines an agricultural area containing distinct rectangular farming plots, crop boundaries, and vegetation typical of cropland, with no industrial features like kilns or sheds visible inside the square.",
korba_22.4799_82.6240,industrial,INDUSTRIAL,0.85,Laal chaukor ke andar ek bada aayatakar shed (factory/warehouse) aur uske paas paved yard aur structures dikh rahe hain jo ki industrial landuse ko darshate hain.,
korba_22.4815_82.6248,industrial,INDUSTRIAL,0.85,"Laal chaukor ke andar ek bada shed aur uske aas-paas nangi bhoori zameen aur industrial activity ke lakshan dikh rahe hain, jo ki industrial landuse ko darshate hain.",
korba_22.4847_82.5901,cropland,AGRI_BURN,0.95,"The red bounding box clearly shows agricultural fields with distinct boundaries and crop patterns, characteristic of cropland, with no industrial features like kilns, sheds, or chimneys visible inside.",
korba_22.4975_82.3360,forest,FOREST_FIRE,0.95,"The red bounding box clearly shows dense green tree canopy characteristic of forest land use, with no signs of industrial activity, buildings, or clearing.",
korba_22.4982_82.6082,cropland,AGRI_BURN,0.9,"The red box is centered on a pattern of small agricultural fields with distinct boundaries and crop vegetation, characteristic of cropland rather than industrial structures.",
punjab_30.2088_76.2384,cropland,AGRI_BURN,0.95,"The area inside the red square shows typical agricultural fields with distinct boundaries and crop patterns, characteristic of cropland.",
punjab_30.2095_76.0494,cropland,AGRI_BURN,0.95,"The red square outlines an area entirely made up of agricultural fields with typical rectangular parcel boundaries and crop patterns, showing no industrial features or brick kilns within the bounding box.",
punjab_30.2161_75.8136,cropland,AGRI_BURN,0.95,"The red bounding box primarily encloses agricultural fields with clear rectangular plot boundaries and vegetation patterns, characteristic of cropland.",
punjab_30.2172_76.3405,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses agricultural fields with regular crop patterns and demarcated field boundaries, consistent with cropland.",
punjab_30.2180_75.8175,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses agricultural field patterns with defined parcel boundaries and vegetation, showing no industrial or specific non-agricultural structures inside it.",
punjab_30.2258_75.8177,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with straight field boundaries and typical crop cultivation patterns, showing no industrial or other non-agricultural features.",
punjab_30.2258_75.8593,cropland,AGRI_BURN,0.95,Laal chaukor ke andar clearly khet (agricultural fields) dikh rahe hain jinke beech mein seedhi medh ki lakeerein hain.,
punjab_30.2311_75.8047,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf aayatakar khet aur seedhi medh ki lakeerein dikh rahi hain. Yahan koi eent ka bhatta, factory shed, chimney ya industrial structure nahi hai.",
punjab_30.2325_75.8131,cropland,AGRI_BURN,0.9,"The red box encompasses typical agricultural fields divided into rectangular plots with regular boundaries, characteristic of cropland.",
punjab_30.2326_75.7948,cropland,AGRI_BURN,0.95,"The area inside the red square shows standard agricultural field patterns with regular rectangular boundaries and crop tracks, with no industrial structures like kilns or sheds present inside the bounding box.",
punjab_30.2376_76.2652,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf khet (agricultural fields) aur seedhi medh ki lakeerein dikh rahi hain, koi industrial ya bhatta ki structure nahi hai.",
punjab_30.2380_76.2599,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses agricultural land, field boundaries, and a small dirt track, without any industrial structures, brick kilns, or large sheds inside the designated area.",
punjab_30.2415_76.2669,cropland,AGRI_BURN,0.9,"The area inside the red bounding box displays characteristic agricultural fields with regular rectangular patterns and crop boundaries, surrounded by similar farmland.",
punjab_30.2420_76.3092,cropland,AGRI_BURN,0.95,"The red bounding box primarily encloses agricultural crop fields and a section of a canal, with no industrial features, brick kilns, or paved yards visible within the immediate area.",
punjab_30.2450_76.3375,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar eent ka bhatta saaf dikh raha hai, jismein aayatakar shape aur chimney/shed ki visheshataein hain jo ki industrial category mein aati hain.",
punjab_30.2468_75.9701,cropland,AGRI_BURN,0.95,"The red bounding box is clearly situated over a grid of agricultural fields with straight field boundaries and varying shades of green crops, showing no signs of industrial structures, brick kilns, or clearing inside the box itself.",
punjab_30.2479_76.3447,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par rectangular aur agricultural fields dikh rahe hain jo alag-alag fasalon ya jutaai ki sthiti mein hain, bina kisi industrial ya bhatte ke lakshan ke.",
punjab_30.2488_76.2566,cropland,AGRI_BURN,0.95,"The area inside the red square shows standard agricultural field patterns with regular rectangular plots and crop rows, characteristic of cropland.",
punjab_30.2525_75.9611,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly green agricultural fields (khet) aur boundaries dikh rahi hain, koi industrial ya anya structure nahi hai.",
punjab_30.2560_76.3207,cropland,AGRI_BURN,0.95,Laal chaukor ke andar agricultural fields (khet) hain jo aayatakar hain aur unki seedhi medh ki lakeerein dikh rahi hain.,
punjab_30.2573_76.3264,cropland,AGRI_BURN,0.85,"The area inside the red box clearly shows cultivated agricultural fields with distinct boundaries and crop patterns, characteristic of cropland.",
punjab_30.2575_75.2199,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar aur aaspaas mukhya roop se khet aur medh dikhai de rahe hain, jisse ye cropland pratit hota hai.",
punjab_30.2577_76.3542,cropland,AGRI_BURN,0.95,"The red bounding box clearly frames agricultural fields with visible field boundaries and plow patterns, typical of cropland.",
punjab_30.2590_76.0703,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar ek brick kiln (eent ka bhatta) saaf dikh raha hai, jisme rectangular drying lines aur brown earth hai, jo ki industrial landuse ki category mein aata hai bhale hi aas-paas cropland ho.",
